X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13149792.1644,4055212.8698,7660,e2927bfc-457d-464c-a137-9daea9d61f74,Destroyed (>50%),Utility Misc Structure
-13149826.5889,4055211.4717,7661,a897dec2-d337-4cbb-9e8e-5d562ab369b4,Destroyed (>50%),Single Family Residence Single Story
-13149806.9212,4055196.8492,7662,92ff83a4-1b66-406f-a9b0-6e0f17857e08,Destroyed (>50%),Utility Misc Structure
-13149840.9862,4055203.5487,7663,63c5769e-d5c9-44de-95b5-d2977156b8bb,Destroyed (>50%),Single Family Residence Multi Story
-13149823.1414,4055184.5202,7664,13f1fe61-003f-4d59-8e2b-c9aa8e3f0ba6,Destroyed (>50%),Utility Misc Structure
-13152352.3156,4054625.7971,7665,cdcdadca-e6c4-4d5b-9758-4249b5be0832,Destroyed (>50%),Single Family Residence Single Story
-13152352.3546,4054607.9447,7666,912ca51c-eacc-4837-9fdb-ac53bc8e577a,Destroyed (>50%),Utility Misc Structure
-13149230.9744,4055652.259,7667,e5a7acde-fb8a-45c4-9f7b-9392ba0e483e,Destroyed (>50%),Utility Misc Structure
-13150769.7858,4053164.3604,7668,bba0a50a-3958-4b7d-b847-ef898775ead3,Destroyed (>50%),Utility Misc Structure
-13150786.8303142,4053177.36559843,7669,b3155b42-7bf3-4c51-8796-40bfc97cd356,Destroyed (>50%),Single Family Residence Multi Story
-13150784.5363,4053151.4777,7670,04f3908b-42c6-4ac1-b606-ea414d450513,Destroyed (>50%),Utility Misc Structure
-13150792.6851,4053162.2162,7671,a26be253-b5c7-4132-afc4-4beb103b926f,Destroyed (>50%),Single Family Residence Single Story
-13150820.2455,4053086.9981,7672,bee7b867-9035-4406-8c2e-2b836cb00243,Destroyed (>50%),Single Family Residence Multi Story
-13150799.3675,4053063.5619,7673,cdc41b30-57e7-41e5-af2e-0983d2628609,Destroyed (>50%),Single Family Residence Multi Story
-13150804.672,4053022.5966,7674,a2b4f6a8-b167-4e7f-9ffa-616800687ce0,Destroyed (>50%),Single Family Residence Single Story
-13150798.1331,4053035.9346,7675,0b537570-85ba-45cf-be84-8d089c8a8146,Destroyed (>50%),Single Family Residence Single Story
-13150788.5584,4053054.2397,7676,bb235772-e936-46f3-8249-d391a115f240,Destroyed (>50%),Single Family Residence Single Story
-13152375.0129,4054491.4964,7677,65ffda43-481b-494c-b20c-a34909b2f286,Destroyed (>50%),Utility Misc Structure
-13152373.4698,4054508.84,7678,3c7c40ed-2288-4c56-8111-a0fd75bcd854,Destroyed (>50%),Single Family Residence Multi Story
-13146167.1719,4051252.1089,7679,ab91d2cc-8921-4abe-8862-c87fd8bac8e2,No Damage,Single Family Residence Single Story
-13153178.0526,4055655.1492,7680,2e13a7f3-2e4b-4f03-a248-fdd41de662d4,No Damage,Single Family Residence Multi Story
-13153203.1689,4055602.0099,7681,f48d7ddd-0ceb-40da-90d8-1b86ded89912,Destroyed (>50%),Single Family Residence Single Story
-13153226.8045,4055609.9084,7682,05010f7a-e987-427c-931a-e85b75812983,Destroyed (>50%),Single Family Residence Single Story
-13153238.3836,4055575.8541,7683,ca1705d9-df91-419d-845e-9a53e47c2b7c,Destroyed (>50%),Single Family Residence Single Story
-13153217.948,4055566.127,7684,6be8e8f7-6052-4e68-9c76-7f2ec4b34819,Destroyed (>50%),Single Family Residence Single Story
-13152388.3799,4054514.7556,7685,5a4a0bc3-9c23-49fc-8872-13449097a061,Destroyed (>50%),Single Family Residence Single Story
-13152391.0233,4054497.2532,7686,06aa69ff-da61-49f0-bea1-64006ce64de1,Destroyed (>50%),Utility Misc Structure
-13152400.9143,4054494.2763,7687,712f4e8f-97a7-47fd-97dd-979f275637b1,Destroyed (>50%),Utility Misc Structure
-13151643.6619,4056068.9368,7688,c1ec3654-26d5-41d5-a9bf-de0487b36bec,Destroyed (>50%),Single Family Residence Single Story
-13151629.9762,4056065.7177,7689,934f0bd3-352f-4c1e-9521-b7741a522dc3,Destroyed (>50%),Utility Misc Structure
-13151653.8431,4056033.2253,7690,c19d5845-f688-4af8-a383-f5c3cce279aa,Destroyed (>50%),Single Family Residence Single Story
-13151640.0056,4056018.9733,7691,7e936d8e-32e2-4e8b-8f9d-749b680321e2,Destroyed (>50%),Utility Misc Structure
-13151667.1515,4055996.5931,7692,7455ef3a-64fa-41ec-9a83-e597b2f2bcc8,Destroyed (>50%),Single Family Residence Single Story
-13151645.1214,4055981.5052,7693,90900149-fad9-4c3b-81dd-e0cd8b39127e,Destroyed (>50%),Utility Misc Structure
-13151690.8195,4055946.8654,7694,28b1bb5b-9451-42a3-a8f8-56c641edd41d,Destroyed (>50%),Single Family Residence Single Story
-13151673.8763,4055931.5497,7695,8d7855e4-1597-4c5f-922a-c669d06821b2,Destroyed (>50%),Utility Misc Structure
-13151686.1527,4055961.4846,7696,774005fb-0243-4739-abef-0cc2f34eaa42,Destroyed (>50%),Single Family Residence Single Story
-13151668.6833,4055957.456,7697,c50805e2-0ddd-45bc-a15f-9a6daf5c9bca,Destroyed (>50%),Utility Misc Structure
-13151660.2712,4055945.7404,7698,719eb26f-cdd8-4a9a-b5c0-9e7ece9cc2de,Destroyed (>50%),Utility Misc Structure
-13151704.1379,4055889.4203,7699,6f4f53f3-edbf-4230-b33f-f271c003c2cc,Destroyed (>50%),Single Family Residence Single Story
-13151691.6839,4055876.3156,7700,4ff77e98-0b2e-4534-a190-98c65c604835,Destroyed (>50%),Utility Misc Structure
-13151724.7068,4055855.4548,7701,946c13ae-c1be-47d3-8df8-43a6c8b46e72,Destroyed (>50%),Single Family Residence Single Story
-13151709.7822,4055844.1733,7702,4e505908-fc9a-4bc0-9347-84758fdc49ba,Destroyed (>50%),Utility Misc Structure
-13151726.6114,4055837.9129,7703,f3d45b95-eb04-47b0-a8a7-db2f7b5924c6,Destroyed (>50%),Single Family Residence Single Story
-13151710.0644,4055824.9719,7704,a1a6a138-8527-4434-a766-c85eb0f6cb92,Destroyed (>50%),Utility Misc Structure
-13151737.1834,4055802.5217,7705,d145615e-04ce-4ce1-ba89-87aa66bd8092,Destroyed (>50%),Single Family Residence Single Story
-13151727.4129,4055790.3577,7706,79ccc1da-372a-4ef1-875f-adf0fe0ca45a,Destroyed (>50%),Utility Misc Structure
-13152311.8753,4054676.0749,7707,a7caa181-7154-4c41-a99c-9d45cd5d1eda,Destroyed (>50%),Single Family Residence Single Story
-13152301.2321,4054694.5707,7708,6d540193-3e7d-453b-bff9-b3ec17d93d71,Destroyed (>50%),Single Family Residence Single Story
-13152342.2495,4054687.9326,7709,0fbc8b34-a7d0-4aa6-bff1-1e0f24b5239a,Destroyed (>50%),Single Family Residence Single Story
-13152331.2504,4054706.4819,7710,7d973b01-e8e7-41b8-b944-7e2b7ae12d72,Destroyed (>50%),Utility Misc Structure
-13152374.913,4054701.1774,7711,52309ce5-2d8a-4eb3-9d99-004698854dd0,Destroyed (>50%),Single Family Residence Single Story
-13152388.4331,4054709.7778,7712,791c066d-994c-4649-b7d0-b7108f3598b9,Destroyed (>50%),Single Family Residence Single Story
-13152377.285,4054722.0867,7713,519d110b-d303-44bc-900b-54970947ef5d,Destroyed (>50%),Utility Misc Structure
-13152402.947,4054711.2267,7714,cf925f32-2044-4026-98e6-23b73969a1fc,Destroyed (>50%),Single Family Residence Single Story
-13152392.7023,4054726.6355,7715,95838901-1857-48f7-bb38-a3846668b82b,Destroyed (>50%),Utility Misc Structure
-13152450.0055,4054731.6606,7716,7d3f5069-9a64-4fe3-989a-82c711de7fd5,Destroyed (>50%),Single Family Residence Single Story
-13152439.6678,4054748.9817,7717,6eed09bf-8290-406c-829e-ef13fc36b883,Destroyed (>50%),Utility Misc Structure
-13152463.9137,4054741.0002,7718,fe6b8b5e-5929-4895-a4f8-61b4d711a27a,Destroyed (>50%),Single Family Residence Single Story
-13152493.5255,4054748.39,7719,f3d7dd58-fdd1-4919-b800-45a92e62154f,Destroyed (>50%),Single Family Residence Multi Story
-13152482.5156,4054771.2282,7720,20a504a7-4b1a-44f4-8718-06de445f8d87,Destroyed (>50%),Single Family Residence Single Story
-13152519.7251,4054758.8208,7721,c12931a2-fb90-4671-9b63-67268a0efcf1,Destroyed (>50%),Single Family Residence Single Story
-13152549.314,4054768.3008,7722,c931f89c-eba9-4f63-b020-d97abf92583c,Destroyed (>50%),Single Family Residence Single Story
-13152540.3697,4054779.0777,7723,125e68d4-67ea-4dfc-b39d-2f7075fb54cd,Destroyed (>50%),Utility Misc Structure
-13152039.2264,4055608.2412,7724,96d328c3-5512-4dd6-97e8-124ab441b9e2,Destroyed (>50%),Single Family Residence Multi Story
-13151995.8005,4055593.305,7725,a14d5b8c-cfb0-4eb1-9501-774ed32275c9,Destroyed (>50%),Single Family Residence Multi Story
-13152612.7289,4053550.6146,7726,19bf8179-cbe8-4b8a-9bc9-f747872122dc,No Damage,Single Family Residence Single Story
-13152589.9914784,4053550.5892131,7727,c7d20a96-edf2-4c04-b6e7-131c344dbb5e,No Damage,Utility Misc Structure
-13152606.2791,4053539.0527,7728,cc35b369-6f50-4838-a330-aeddf3c39f9f,No Damage,Single Family Residence Single Story
-13152578.6484,4053539.1314,7729,0f41fbdf-b65e-4518-abcc-890b14b0ae91,No Damage,Utility Misc Structure
-13152364.7315,4054632.4044,7730,ba62fc3b-e6cf-4102-bc43-c40fef4a2996,Destroyed (>50%),Single Family Residence Single Story
-13152364.1191,4054619.8143,7731,2d8a39b9-4c60-41a2-9829-120463d49c0b,Destroyed (>50%),Utility Misc Structure
-13149804.8729,4055464.2062,7732,c75f527a-ac17-4a2b-89fe-bbc30ba4304e,Affected (1-9%),Single Family Residence Single Story
-13149777.4447,4055440.1203,7733,c8f2308a-33e6-4236-ae08-c2074ed126bd,No Damage,Single Family Residence Multi Story
-13149795.0197,4055411.3087,7734,3658e8b9-ba39-49da-bb0b-91c8f9ad0bd9,No Damage,Single Family Residence Single Story
-13149818.1744,4055408.1849,7735,36235f2a-67a7-4214-b638-18d050e2a82b,No Damage,Utility Misc Structure
-13149802.4379,4055394.825,7736,c6856f82-752c-4c98-97b7-5f5165264aa6,No Damage,Single Family Residence Single Story
-13149813.2836,4055378.831,7737,397bba80-8737-4535-88da-6f334ec5804d,No Damage,Single Family Residence Multi Story
-13149826.4724,4055364.549,7738,43967b1f-2410-4932-b0e3-2603dc662509,No Damage,Single Family Residence Multi Story
-13149847.9846,4055361.5686,7739,59c30b12-4ce5-4da2-b09d-61289aa5e69f,No Damage,Utility Misc Structure
-13149829.0516,4055344.9667,7740,26e351cf-3810-4f1f-89f1-5082438a817c,No Damage,Single Family Residence Single Story
-13149862.3763,4055346.5712,7741,3e0ece8a-99b4-4f3a-9680-bcff77a36c00,No Damage,Utility Misc Structure
-13149837.9167,4055335.7432,7742,da1b4bad-8dc7-4ae0-9506-8057fcf78bc0,No Damage,Single Family Residence Single Story
-13149851.1452,4055319.3451,7743,c53720d7-facc-49aa-969c-aa215f62f62e,No Damage,Single Family Residence Multi Story
-13146371.1193,4051048.3036,7744,10ab375a-cdb0-4d52-bc66-78aa656af0fa,No Damage,Single Family Residence Single Story
-13146348.8781,4051043.3141,7745,6860c084-4d16-405b-82d0-7d770c1c884b,No Damage,Single Family Residence Single Story
-13151539.464,4054322.1239,7746,afc83a30-71e7-4dd5-8489-54f18602b492,Destroyed (>50%),Single Family Residence Single Story
-13150765.0309,4053116.344,7747,a90f1753-3eef-42ba-a34e-5c25a113ed27,Destroyed (>50%),Single Family Residence Single Story
-13150760.0116,4053128.5752,7748,16529518-78c5-45c3-a6e5-53461a3e0177,Destroyed (>50%),Single Family Residence Single Story
-13150750.0455,4053152.2637,7749,fa996fef-6250-4c3f-914e-684c31a0c138,Destroyed (>50%),Multi Family Residence Single Story
-13150742.599,4053165.3251,7750,5a0e4388-39b4-47ae-832f-dc10ef2db5c4,Destroyed (>50%),Single Family Residence Multi Story
-13152016.4429,4055600.2059,7751,89e2f3d8-8a6a-40ed-94f0-c84c9e69e8f9,Destroyed (>50%),Single Family Residence Single Story
-13152026.5672,4055586.1246,7752,977b0358-00b3-414b-9d3a-98e8884573a5,Destroyed (>50%),Utility Misc Structure
-13151976.5269,4055584.163,7753,93f8eb1e-97a1-495c-83d2-986efcd8eb65,Destroyed (>50%),Single Family Residence Single Story
-13146267.8922676,4051399.90831603,7754,f89383f1-6aaf-4ad7-bda9-cde9c84c6f9d,No Damage,Commercial Building Multi Story
-13146312.4943,4051464.4042,7755,ce7d9e0e-b57a-495b-b5ff-2cb354497667,No Damage,Commercial Building Multi Story
-13149218.4568,4055704.728,7756,70141ffe-f936-4e91-b94b-201624c5cf5f,No Damage,Single Family Residence Single Story
-13149277.0296,4055744.308,7757,df98bdfb-5681-420c-b8a2-bff6c1ccbff8,Destroyed (>50%),Utility Misc Structure
-13146242.8775553,4051176.50864962,7758,7014b731-a662-465b-a36c-e0157549fb8a,No Damage,Single Family Residence Single Story
-13146224.1139,4051181.5689,7759,ff49ae58-105d-4eea-af8a-6cc7fdf5a96b,No Damage,Utility Misc Structure
-13146229.5952,4051082.1218,7760,996a00a2-09b1-450c-a663-42b9dfbb27ce,Affected (1-9%),Single Family Residence Single Story
-13146249.7358,4051088.9838,7761,399db5d6-b764-485c-aeef-d8299c925d4e,No Damage,Single Family Residence Single Story
-13146181.6455839,4051088.00233635,7762,f1a9acd9-c30f-488b-b963-f8338538046e,No Damage,Single Family Residence Single Story
-13146206.9185398,4051089.07782664,7763,c963eb0f-4bdc-47ba-b15d-8fec0a0f6fa1,No Damage,Single Family Residence Single Story
-13152434.5579,4054729.1599,7764,b872b4f4-6dd0-47f3-9ce3-77297b0e91fe,Destroyed (>50%),Single Family Residence Single Story
-13152424.2449,4054739.2564,7765,2b39cecd-4ff1-4fc5-a38d-41d2b4414699,Destroyed (>50%),Utility Misc Structure
-13152480.8803,4054744.2805,7766,ab43ae55-5bae-45fb-9e7a-d529eea570f6,Destroyed (>50%),Single Family Residence Single Story
-13152470.2499,4054757.758,7767,c2e0bf72-06aa-48b4-8ad9-9968a7e7d9ae,Destroyed (>50%),Utility Misc Structure
-13152507.5165,4054752.199,7768,cdd48794-f680-4000-848f-bb573192e92a,Destroyed (>50%),Single Family Residence Single Story
-13152535.8213,4054760.7838,7769,95ec60ce-0373-4cc3-bad1-67e96557db6a,Destroyed (>50%),Single Family Residence Single Story
-13152525.6633,4054774.377,7770,d1c991f2-cb0a-41b3-8b4c-b3dbaba79d64,Destroyed (>50%),Single Family Residence Single Story
-13152533.732,4054778.0338,7771,26ce61d0-b633-4000-a715-ed4764ff88eb,Destroyed (>50%),Utility Misc Structure
-13152563.6347476,4054774.88400082,7772,f781066f-de0e-4d8c-b1fe-cd3403f12c84,Destroyed (>50%),Single Family Residence Single Story
-13152562.2981,4054796.2653,7773,a8a015d6-7932-4dac-a222-9ff74534d2d3,Destroyed (>50%),Single Family Residence Single Story
-13152556.0916,4054799.7493,7774,93bfe6a6-1f76-4239-a2b2-93b5724036b9,Destroyed (>50%),Utility Misc Structure
-13146192.0204169,4051249.15722328,7775,9af1b7c3-cdd1-4a47-ba43-4f4e8bd91bb2,No Damage,Single Family Residence Single Story
-13153104.2705,4053201.6488,7776,11dba49f-f4fd-40b6-b215-80a87a3d0883,No Damage,Utility Misc Structure
-13153085.0184,4053206.1752,7777,650fd1c4-bd69-4559-a8b8-2e706a1034e5,No Damage,Utility Misc Structure
-13153111.3481,4053222.0699,7778,a82280a2-fc97-4c8d-8864-561a72bf2c0f,No Damage,Single Family Residence Single Story
-13153111.4787,4053490.2142,7779,f0505627-b37e-4c01-968c-9d7ad89c8390,No Damage,Single Family Residence Single Story
-13153107.7432,4053464.1586,7780,c4176170-037f-4f54-bd87-4d384506f941,No Damage,Single Family Residence Single Story
-13153088.858,4053481.6194,7781,56ed56af-7088-4b8c-8385-612f68cf7892,No Damage,Single Family Residence Single Story
-13153075.0493,4053493.9221,7782,128fb538-e473-41e2-9c17-dd0b606ce99b,No Damage,Utility Misc Structure
-13153070.2069,4053477.7068,7783,ea448800-5009-4618-854c-91a1e87c882a,No Damage,Single Family Residence Single Story
-13153054.093,4053494.0485,7784,0e9fa279-0c0a-4779-93a3-c8b296c34e8b,No Damage,Single Family Residence Single Story
-13153056.8486,4053477.3703,7785,fb144eba-29e4-41ef-a444-1bbd7fa7161c,No Damage,Single Family Residence Single Story
-13153032.2185,4053493.9806,7786,2ce5be35-21d0-4093-9d45-7e03b88d9d31,No Damage,Single Family Residence Single Story
-13153044.3252,4053482.8203,7787,3fc068cd-5831-4e97-b3e1-181810013271,No Damage,Utility Misc Structure
-13153009.8973,4053498.2293,7788,ce299022-d887-4077-9b61-b8ea592b9355,No Damage,Single Family Residence Single Story
-13153013.4367433,4053481.77499331,7789,ea4a1ed4-2460-4842-917c-908730c9707f,No Damage,Utility Misc Structure
-13146369.1662,4051028.5698,7790,31bf2a51-4835-43de-93a6-e4f01a21fcd1,Inaccessible,Single Family Residence Single Story
-13146351.9111,4051023.1942,7791,413a159b-9626-4bb0-a45a-b74eae934c7a,Inaccessible,Utility Misc Structure
-13146181.6712,4051200.164,7793,ec0fc7bd-816e-4795-ac22-73a606e7e3aa,Affected (1-9%),Single Family Residence Multi Story
-13146196.5687,4051200.5955,7794,0c98b353-7729-469b-8aa4-14fd60274a65,No Damage,Utility Misc Structure
-13153135.3012,4053550.5261,7795,b73ef691-16b8-40fe-846c-4ea521eaba34,Destroyed (>50%),Single Family Residence Single Story
-13153143.0797,4053566.7126,7796,0475a5b9-d870-4db0-ab5d-79b3599b1c20,Destroyed (>50%),Utility Misc Structure
-13153093.0939,4053224.1494,7797,4ada2596-44cd-4a3e-9e1d-d1067a82b2f1,No Damage,Single Family Residence Single Story
-13151283.7764,4053438.1048,7798,56cfe52e-e931-4ba7-9382-7625ac7d5438,No Damage,Utility Misc Structure
-13151230.4548,4053416.0865,7799,73d0df68-a107-4f11-b803-4cf7abeb751d,No Damage,Utility Misc Structure
-13151225.1548,4053453.175,7800,abbe1419-5f7f-42ce-994f-56c083a67385,No Damage,Single Family Residence Multi Story
-13151246.7518,4053468.0206,7801,85055282-2b31-4026-8af0-fd061c26df06,No Damage,Utility Misc Structure
-13150436.949,4052999.7922,7802,36a1a409-4e92-4308-bc14-100168cb7e82,No Damage,Single Family Residence Single Story
-13150436.8605,4053008.7587,7803,e19b9647-7396-44a0-8b4f-c9068c6f2e21,No Damage,Utility Misc Structure
-13150455.8639,4053005.546,7804,cb6ee331-b2db-4882-91bb-d195afa51b9e,No Damage,Single Family Residence Single Story
-13150455.1202,4053027.0446,7805,a936af6f-eaf3-4874-89c3-9d9be46bb243,No Damage,Utility Misc Structure
-13150474.0527,4053012.2768,7806,4a6d8686-05a3-481e-b1fb-49ef6c5e709f,No Damage,Single Family Residence Single Story
-13150466.3682,4053020.8778,7807,581b73ed-4a4c-4743-a8bd-ef387d66dcf5,No Damage,Utility Misc Structure
-13150494.4966,4053019.9188,7808,b313172a-5703-4970-88b4-57982c4bde49,No Damage,Single Family Residence Single Story
-13150481.7505,4053036.6045,7809,da5b9cea-d600-410d-9a66-835847028beb,No Damage,Single Family Residence Single Story
-13150511.2729,4053027.0057,7810,8c7a25ef-5bec-43ed-bd58-afa039a72f4e,Affected (1-9%),Single Family Residence Single Story
-13150497.179,4053042.7554,7811,424d3cc6-9192-401a-ae0e-bf873db5a44c,No Damage,Utility Misc Structure
-13150522.5083,4053039.0277,7812,7dd8606e-4b35-479f-a0bc-b847feb7816f,Destroyed (>50%),Single Family Residence Single Story
-13150515.0415,4053052.1364,7813,639492ac-ce15-4f77-8f57-a285a43eb2ce,Affected (1-9%),Utility Misc Structure
-13152618.0024,4053496.9204,7814,e9a07a41-dbe5-498c-806c-24049c2b7ad8,No Damage,Single Family Residence Single Story
-13152596.1512,4053502.6074,7815,58ae1e5e-7e82-4101-a9dd-5f12b1b31c32,No Damage,Utility Misc Structure
-13153101.6263,4053274.5598,7816,3c94ba65-63bd-4807-8bc4-f727a23efc79,No Damage,Single Family Residence Single Story
-13153103.0646,4053300.4761,7817,afd8a887-21ce-429b-aa02-65bc0a2a69a1,No Damage,Single Family Residence Single Story
-13146543.981,4051239.7073,7818,8c6704c0-d016-40b0-9ce4-65f44a34ba71,No Damage,Multi Family Residence Multi Story
-13149913.3915,4054522.3563,7819,14ff0b73-5b1d-48e8-9e2f-c822c3c0c132,Destroyed (>50%),Single Family Residence Multi Story
-13149861.5209,4054533.5342,7820,9630f85f-e27a-4269-b696-410894b33a9a,Destroyed (>50%),Single Family Residence Multi Story
-13149855.0468,4054495.7855,7821,02978a49-7ce3-412e-94e3-db8e97dbda7f,Destroyed (>50%),Utility Misc Structure
-13149635.3327,4054504.3653,7822,98128f2a-4775-42f6-88ef-a85ef6d4de47,Destroyed (>50%),Single Family Residence Multi Story
-13149616.4902,4054533.2113,7823,efdb1000-9a01-4584-89e9-41c480107548,Destroyed (>50%),Utility Misc Structure
-13149679.2485,4054531.1917,7824,db746bd5-2af7-4dd7-a6dc-3bd165e95e84,Destroyed (>50%),Single Family Residence Single Story
-13150810.0079,4052933.5474,7825,f3433833-48ba-46ff-b882-400612075e26,No Damage,Single Family Residence Single Story
-13150824.0123,4052916.1629,7826,5a982fe1-80b1-4fcf-acf3-4b643e425711,No Damage,Utility Misc Structure
-13153253.666,4054592.3697,7827,68fd50aa-d3f1-4eb1-b63c-8b81e7834afb,Affected (1-9%),Single Family Residence Single Story
-13153155.3477,4055583.1924,7828,a3d9ea9a-a41c-484b-bdb4-0e78a3311dd0,Minor (10-25%),Single Family Residence Single Story
-13153159.1041,4055572.3331,7829,538d63ae-1908-478e-b026-c3ea4a3e9046,Affected (1-9%),Utility Misc Structure
-13152749.9535,4053347.0729,7830,0026d50a-fab1-4fa1-b6d3-18d6535fcb87,No Damage,Single Family Residence Single Story
-13152733.9108,4053339.9782,7831,08add46f-1cf7-423a-b62b-d3cda699d09a,No Damage,Utility Misc Structure
